date,shift_id,staff_id,first_name,last_name,start_time,end_time,hourly_rate,total_hours,wages
2025-04-29,sh0011,st0020,Olivia,Reed,08:00:00,16:00:00,17,8.0000,136.00
2025-04-29,sh0011,st0026,Zoe,Simmons,08:00:00,16:00:00,18,8.0000,144.00
2025-04-29,sh0011,st0027,Lucas,Price,08:00:00,16:00:00,18,8.0000,144.00
2025-04-29,sh0011,st0028,Maya,Griffin,08:00:00,16:00:00,18,8.0000,144.00
2025-04-29,sh0011,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-04-29,sh0012,st0004,Faraz,Peck,16:00:00,00:00:00,27,8.0000,216.00
2025-04-29,sh0012,st0005,Arran,Hodgson,16:00:00,00:00:00,23,8.0000,184.00
2025-04-29,sh0012,st0012,Jonathan,Bradford,16:00:00,00:00:00,20,8.0000,160.00
2025-04-29,sh0012,st0013,Matilda,McCarty,16:00:00,00:00:00,20,8.0000,160.00
2025-04-29,sh0012,st0015,Amiyah,Lambert,16:00:00,00:00:00,17,8.0000,136.00
2025-04-29,sh0012,st0018,Omar,Sheikh,16:00:00,00:00:00,17,8.0000,136.00
2025-04-29,sh0012,st0022,Ava,Brooks,16:00:00,00:00:00,17,8.0000,136.00
2025-04-29,sh0012,st0023,Noah,Hayes,16:00:00,00:00:00,17,8.0000,136.00
2025-04-29,sh0012,st0025,Ryan,Foster,16:00:00,00:00:00,18,8.0000,144.00
2025-04-29,sh0012,st0029,Jayden,Cruz,16:00:00,00:00:00,18,8.0000,144.00
2025-04-29,sh0012,st0030,Hannah,Ward,16:00:00,00:00:00,18,8.0000,144.00
2025-04-29,sh0012,st0033,Isaac,Stone,16:00:00,00:00:00,17,8.0000,136.00
2025-04-30,sh0013,st0002,Luqman,Cantu,08:00:00,16:00:00,27,8.0000,216.00
2025-04-30,sh0013,st0005,Arran,Hodgson,08:00:00,16:00:00,23,8.0000,184.00
2025-04-30,sh0013,st0009,Lily-Rose,Vaughn,08:00:00,16:00:00,20,8.0000,160.00
2025-04-30,sh0013,st0012,Jonathan,Bradford,08:00:00,16:00:00,20,8.0000,160.00
2025-04-30,sh0013,st0016,Amrit,Greaves,08:00:00,16:00:00,17,8.0000,136.00
2025-04-30,sh0013,st0018,Omar,Sheikh,08:00:00,16:00:00,17,8.0000,136.00
2025-04-30,sh0013,st0019,Ethan,Cole,08:00:00,16:00:00,17,8.0000,136.00
2025-04-30,sh0013,st0022,Ava,Brooks,08:00:00,16:00:00,17,8.0000,136.00
2025-04-30,sh0013,st0025,Ryan,Foster,08:00:00,16:00:00,18,8.0000,144.00
2025-04-30,sh0013,st0026,Zoe,Simmons,08:00:00,16:00:00,18,8.0000,144.00
2025-04-30,sh0013,st0027,Lucas,Price,08:00:00,16:00:00,18,8.0000,144.00
2025-04-30,sh0013,st0031,Daniel,Morris,08:00:00,16:00:00,30,8.0000,240.00
2025-04-30,sh0014,st0003,Sana,Black,16:00:00,00:00:00,27,8.0000,216.00
2025-04-30,sh0014,st0008,Zachery,Robins,16:00:00,00:00:00,23,8.0000,184.00
2025-04-30,sh0014,st0010,Desiree,Gardner,16:00:00,00:00:00,20,8.0000,160.00
2025-04-30,sh0014,st0013,Matilda,McCarty,16:00:00,00:00:00,20,8.0000,160.00
2025-04-30,sh0014,st0015,Amiyah,Lambert,16:00:00,00:00:00,17,8.0000,136.00
2025-04-30,sh0014,st0017,Nadia,Khan,16:00:00,00:00:00,17,8.0000,136.00
2025-04-30,sh0014,st0020,Olivia,Reed,16:00:00,00:00:00,17,8.0000,136.00
2025-04-30,sh0014,st0023,Noah,Hayes,16:00:00,00:00:00,17,8.0000,136.00
2025-04-30,sh0014,st0028,Maya,Griffin,16:00:00,00:00:00,18,8.0000,144.00
2025-04-30,sh0014,st0029,Jayden,Cruz,16:00:00,00:00:00,18,8.0000,144.00
2025-04-30,sh0014,st0030,Hannah,Ward,16:00:00,00:00:00,18,8.0000,144.00
2025-05-01,sh0001,st0001,Mindy,Sloan,08:00:00,16:00:00,27,8.0000,216.00
2025-05-01,sh0001,st0006,Seren,Lindsey,08:00:00,16:00:00,23,8.0000,184.00
2025-05-01,sh0001,st0009,Lily-Rose,Vaughn,08:00:00,16:00:00,20,8.0000,160.00
2025-05-01,sh0001,st0013,Matilda,McCarty,08:00:00,16:00:00,20,8.0000,160.00
2025-05-01,sh0001,st0014,Areeb,Vasquez,08:00:00,16:00:00,17,8.0000,136.00
2025-05-01,sh0001,st0017,Nadia,Khan,08:00:00,16:00:00,17,8.0000,136.00
2025-05-01,sh0001,st0021,Liam,Turner,08:00:00,16:00:00,17,8.0000,136.00
2025-05-01,sh0001,st0022,Ava,Brooks,08:00:00,16:00:00,17,8.0000,136.00
2025-05-01,sh0001,st0031,Daniel,Morris,08:00:00,16:00:00,30,8.0000,240.00
2025-05-01,sh0002,st0003,Sana,Black,16:00:00,00:00:00,27,8.0000,216.00
2025-05-01,sh0002,st0007,Talha,Portillo,16:00:00,00:00:00,23,8.0000,184.00
2025-05-01,sh0002,st0011,Ivan,English,16:00:00,00:00:00,20,8.0000,160.00
2025-05-01,sh0002,st0012,Jonathan,Bradford,16:00:00,00:00:00,20,8.0000,160.00
2025-05-01,sh0002,st0024,Sophia,Bennett,16:00:00,00:00:00,17,8.0000,136.00
2025-05-02,sh0003,st0003,Sana,Black,08:00:00,16:00:00,27,8.0000,216.00
2025-05-02,sh0003,st0008,Zachery,Robins,08:00:00,16:00:00,23,8.0000,184.00
2025-05-02,sh0003,st0012,Jonathan,Bradford,08:00:00,16:00:00,20,8.0000,160.00
2025-05-02,sh0003,st0013,Matilda,McCarty,08:00:00,16:00:00,20,8.0000,160.00
2025-05-02,sh0003,st0014,Areeb,Vasquez,08:00:00,16:00:00,17,8.0000,136.00
2025-05-02,sh0003,st0021,Liam,Turner,08:00:00,16:00:00,17,8.0000,136.00
2025-05-02,sh0003,st0024,Sophia,Bennett,08:00:00,16:00:00,17,8.0000,136.00
2025-05-02,sh0003,st0031,Daniel,Morris,08:00:00,16:00:00,30,8.0000,240.00
2025-05-02,sh0004,st0004,Faraz,Peck,16:00:00,00:00:00,27,8.0000,216.00
2025-05-02,sh0004,st0005,Arran,Hodgson,16:00:00,00:00:00,23,8.0000,184.00
2025-05-02,sh0004,st0010,Desiree,Gardner,16:00:00,00:00:00,20,8.0000,160.00
2025-05-02,sh0004,st0011,Ivan,English,16:00:00,00:00:00,20,8.0000,160.00
2025-05-03,sh0005,st0004,Faraz,Peck,08:00:00,16:00:00,27,8.0000,216.00
2025-05-03,sh0005,st0006,Seren,Lindsey,08:00:00,16:00:00,23,8.0000,184.00
2025-05-03,sh0005,st0009,Lily-Rose,Vaughn,08:00:00,16:00:00,20,8.0000,160.00
2025-05-03,sh0005,st0011,Ivan,English,08:00:00,16:00:00,20,8.0000,160.00
2025-05-03,sh0005,st0024,Sophia,Bennett,08:00:00,16:00:00,17,8.0000,136.00
2025-05-03,sh0005,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-03,sh0006,st0002,Luqman,Cantu,16:00:00,00:00:00,27,8.0000,216.00
2025-05-03,sh0006,st0007,Talha,Portillo,16:00:00,00:00:00,23,8.0000,184.00
2025-05-03,sh0006,st0010,Desiree,Gardner,16:00:00,00:00:00,20,8.0000,160.00
2025-05-03,sh0006,st0013,Matilda,McCarty,16:00:00,00:00:00,20,8.0000,160.00
2025-05-03,sh0006,st0034,Leah,Perry,16:00:00,00:00:00,17,8.0000,136.00
2025-05-04,sh0007,st0001,Mindy,Sloan,08:00:00,16:00:00,27,8.0000,216.00
2025-05-04,sh0007,st0007,Talha,Portillo,08:00:00,16:00:00,23,8.0000,184.00
2025-05-04,sh0007,st0010,Desiree,Gardner,08:00:00,16:00:00,20,8.0000,160.00
2025-05-04,sh0007,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-04,sh0008,st0003,Sana,Black,16:00:00,00:00:00,27,8.0000,216.00
2025-05-04,sh0008,st0005,Arran,Hodgson,16:00:00,00:00:00,23,8.0000,184.00
2025-05-05,sh0009,st0001,Mindy,Sloan,08:00:00,16:00:00,27,8.0000,216.00
2025-05-05,sh0009,st0007,Talha,Portillo,08:00:00,16:00:00,23,8.0000,184.00
2025-05-05,sh0009,st0010,Desiree,Gardner,08:00:00,16:00:00,20,8.0000,160.00
2025-05-05,sh0009,st0013,Matilda,McCarty,08:00:00,16:00:00,20,8.0000,160.00
2025-05-05,sh0009,st0015,Amiyah,Lambert,08:00:00,16:00:00,17,8.0000,136.00
2025-05-05,sh0009,st0018,Omar,Sheikh,08:00:00,16:00:00,17,8.0000,136.00
2025-05-05,sh0009,st0022,Ava,Brooks,08:00:00,16:00:00,17,8.0000,136.00
2025-05-05,sh0009,st0024,Sophia,Bennett,08:00:00,16:00:00,17,8.0000,136.00
2025-05-05,sh0009,st0025,Ryan,Foster,08:00:00,16:00:00,18,8.0000,144.00
2025-05-05,sh0009,st0026,Zoe,Simmons,08:00:00,16:00:00,18,8.0000,144.00
2025-05-05,sh0009,st0029,Jayden,Cruz,08:00:00,16:00:00,18,8.0000,144.00
2025-05-05,sh0009,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-05,sh0010,st0002,Luqman,Cantu,16:00:00,00:00:00,27,8.0000,216.00
2025-05-05,sh0010,st0008,Zachery,Robins,16:00:00,00:00:00,23,8.0000,184.00
2025-05-05,sh0010,st0011,Ivan,English,16:00:00,00:00:00,20,8.0000,160.00
2025-05-05,sh0010,st0012,Jonathan,Bradford,16:00:00,00:00:00,20,8.0000,160.00
2025-05-05,sh0010,st0014,Areeb,Vasquez,16:00:00,00:00:00,17,8.0000,136.00
2025-05-05,sh0010,st0017,Nadia,Khan,16:00:00,00:00:00,17,8.0000,136.00
2025-05-05,sh0010,st0020,Olivia,Reed,16:00:00,00:00:00,17,8.0000,136.00
2025-05-05,sh0010,st0021,Liam,Turner,16:00:00,00:00:00,17,8.0000,136.00
2025-05-05,sh0010,st0027,Lucas,Price,16:00:00,00:00:00,18,8.0000,144.00
2025-05-05,sh0010,st0028,Maya,Griffin,16:00:00,00:00:00,18,8.0000,144.00
2025-05-05,sh0010,st0030,Hannah,Ward,16:00:00,00:00:00,18,8.0000,144.00
2025-05-06,sh0011,st0004,Faraz,Peck,08:00:00,16:00:00,27,8.0000,216.00
2025-05-06,sh0011,st0007,Talha,Portillo,08:00:00,16:00:00,23,8.0000,184.00
2025-05-06,sh0011,st0011,Ivan,English,08:00:00,16:00:00,20,8.0000,160.00
2025-05-06,sh0011,st0013,Matilda,McCarty,08:00:00,16:00:00,20,8.0000,160.00
2025-05-06,sh0011,st0016,Amrit,Greaves,08:00:00,16:00:00,17,8.0000,136.00
2025-05-06,sh0011,st0018,Omar,Sheikh,08:00:00,16:00:00,17,8.0000,136.00
2025-05-06,sh0011,st0020,Olivia,Reed,08:00:00,16:00:00,17,8.0000,136.00
2025-05-06,sh0011,st0024,Sophia,Bennett,08:00:00,16:00:00,17,8.0000,136.00
2025-05-06,sh0011,st0025,Ryan,Foster,08:00:00,16:00:00,18,8.0000,144.00
2025-05-06,sh0011,st0028,Maya,Griffin,08:00:00,16:00:00,18,8.0000,144.00
2025-05-06,sh0011,st0030,Hannah,Ward,08:00:00,16:00:00,18,8.0000,144.00
2025-05-06,sh0011,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-06,sh0012,st0001,Mindy,Sloan,16:00:00,00:00:00,27,8.0000,216.00
2025-05-06,sh0012,st0006,Seren,Lindsey,16:00:00,00:00:00,23,8.0000,184.00
2025-05-06,sh0012,st0009,Lily-Rose,Vaughn,16:00:00,00:00:00,20,8.0000,160.00
2025-05-06,sh0012,st0010,Desiree,Gardner,16:00:00,00:00:00,20,8.0000,160.00
2025-05-06,sh0012,st0014,Areeb,Vasquez,16:00:00,00:00:00,17,8.0000,136.00
2025-05-06,sh0012,st0017,Nadia,Khan,16:00:00,00:00:00,17,8.0000,136.00
2025-05-06,sh0012,st0019,Ethan,Cole,16:00:00,00:00:00,17,8.0000,136.00
2025-05-06,sh0012,st0022,Ava,Brooks,16:00:00,00:00:00,17,8.0000,136.00
2025-05-06,sh0012,st0026,Zoe,Simmons,16:00:00,00:00:00,18,8.0000,144.00
2025-05-06,sh0012,st0027,Lucas,Price,16:00:00,00:00:00,18,8.0000,144.00
2025-05-06,sh0012,st0029,Jayden,Cruz,16:00:00,00:00:00,18,8.0000,144.00
2025-05-06,sh0012,st0034,Leah,Perry,16:00:00,00:00:00,17,8.0000,136.00
2025-05-07,sh0013,st0001,Mindy,Sloan,08:00:00,16:00:00,27,8.0000,216.00
2025-05-07,sh0013,st0005,Arran,Hodgson,08:00:00,16:00:00,23,8.0000,184.00
2025-05-07,sh0013,st0009,Lily-Rose,Vaughn,08:00:00,16:00:00,20,8.0000,160.00
2025-05-07,sh0013,st0012,Jonathan,Bradford,08:00:00,16:00:00,20,8.0000,160.00
2025-05-07,sh0013,st0016,Amrit,Greaves,08:00:00,16:00:00,17,8.0000,136.00
2025-05-07,sh0013,st0017,Nadia,Khan,08:00:00,16:00:00,17,8.0000,136.00
2025-05-07,sh0013,st0019,Ethan,Cole,08:00:00,16:00:00,17,8.0000,136.00
2025-05-07,sh0013,st0022,Ava,Brooks,08:00:00,16:00:00,17,8.0000,136.00
2025-05-07,sh0013,st0025,Ryan,Foster,08:00:00,16:00:00,18,8.0000,144.00
2025-05-07,sh0013,st0026,Zoe,Simmons,08:00:00,16:00:00,18,8.0000,144.00
2025-05-07,sh0013,st0029,Jayden,Cruz,08:00:00,16:00:00,18,8.0000,144.00
2025-05-07,sh0013,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-07,sh0014,st0002,Luqman,Cantu,16:00:00,00:00:00,27,8.0000,216.00
2025-05-07,sh0014,st0007,Talha,Portillo,16:00:00,00:00:00,23,8.0000,184.00
2025-05-07,sh0014,st0010,Desiree,Gardner,16:00:00,00:00:00,20,8.0000,160.00
2025-05-07,sh0014,st0011,Ivan,English,16:00:00,00:00:00,20,8.0000,160.00
2025-05-07,sh0014,st0015,Amiyah,Lambert,16:00:00,00:00:00,17,8.0000,136.00
2025-05-07,sh0014,st0018,Omar,Sheikh,16:00:00,00:00:00,17,8.0000,136.00
2025-05-07,sh0014,st0021,Liam,Turner,16:00:00,00:00:00,17,8.0000,136.00
2025-05-07,sh0014,st0024,Sophia,Bennett,16:00:00,00:00:00,17,8.0000,136.00
2025-05-07,sh0014,st0027,Lucas,Price,16:00:00,00:00:00,18,8.0000,144.00
2025-05-07,sh0014,st0028,Maya,Griffin,16:00:00,00:00:00,18,8.0000,144.00
2025-05-07,sh0014,st0030,Hannah,Ward,16:00:00,00:00:00,18,8.0000,144.00
2025-05-08,sh0001,st0002,Luqman,Cantu,08:00:00,16:00:00,27,8.0000,216.00
2025-05-08,sh0001,st0007,Talha,Portillo,08:00:00,16:00:00,23,8.0000,184.00
2025-05-08,sh0001,st0011,Ivan,English,08:00:00,16:00:00,20,8.0000,160.00
2025-05-08,sh0001,st0013,Matilda,McCarty,08:00:00,16:00:00,20,8.0000,160.00
2025-05-08,sh0001,st0014,Areeb,Vasquez,08:00:00,16:00:00,17,8.0000,136.00
2025-05-08,sh0001,st0015,Amiyah,Lambert,08:00:00,16:00:00,17,8.0000,136.00
2025-05-08,sh0001,st0019,Ethan,Cole,08:00:00,16:00:00,17,8.0000,136.00
2025-05-08,sh0001,st0021,Liam,Turner,08:00:00,16:00:00,17,8.0000,136.00
2025-05-08,sh0001,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-08,sh0002,st0003,Sana,Black,16:00:00,00:00:00,27,8.0000,216.00
2025-05-08,sh0002,st0005,Arran,Hodgson,16:00:00,00:00:00,23,8.0000,184.00
2025-05-08,sh0002,st0010,Desiree,Gardner,16:00:00,00:00:00,20,8.0000,160.00
2025-05-08,sh0002,st0012,Jonathan,Bradford,16:00:00,00:00:00,20,8.0000,160.00
2025-05-08,sh0002,st0016,Amrit,Greaves,16:00:00,00:00:00,17,8.0000,136.00
2025-05-08,sh0002,st0020,Olivia,Reed,16:00:00,00:00:00,17,8.0000,136.00
2025-05-08,sh0002,st0023,Noah,Hayes,16:00:00,00:00:00,17,8.0000,136.00
2025-05-09,sh0003,st0003,Sana,Black,08:00:00,16:00:00,27,8.0000,216.00
2025-05-09,sh0003,st0006,Seren,Lindsey,08:00:00,16:00:00,23,8.0000,184.00
2025-05-09,sh0003,st0012,Jonathan,Bradford,08:00:00,16:00:00,20,8.0000,160.00
2025-05-09,sh0003,st0013,Matilda,McCarty,08:00:00,16:00:00,20,8.0000,160.00
2025-05-09,sh0003,st0023,Noah,Hayes,08:00:00,16:00:00,17,8.0000,136.00
2025-05-09,sh0003,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-09,sh0004,st0001,Mindy,Sloan,16:00:00,00:00:00,27,8.0000,216.00
2025-05-09,sh0004,st0007,Talha,Portillo,16:00:00,00:00:00,23,8.0000,184.00
2025-05-09,sh0004,st0009,Lily-Rose,Vaughn,16:00:00,00:00:00,20,8.0000,160.00
2025-05-09,sh0004,st0011,Ivan,English,16:00:00,00:00:00,20,8.0000,160.00
2025-05-10,sh0005,st0003,Sana,Black,08:00:00,16:00:00,27,8.0000,216.00
2025-05-10,sh0005,st0006,Seren,Lindsey,08:00:00,16:00:00,23,8.0000,184.00
2025-05-10,sh0005,st0009,Lily-Rose,Vaughn,08:00:00,16:00:00,20,8.0000,160.00
2025-05-10,sh0005,st0012,Jonathan,Bradford,08:00:00,16:00:00,20,8.0000,160.00
2025-05-10,sh0005,st0023,Noah,Hayes,08:00:00,16:00:00,17,8.0000,136.00
2025-05-10,sh0005,st0031,Daniel,Morris,08:00:00,16:00:00,30,8.0000,240.00
2025-05-10,sh0006,st0004,Faraz,Peck,16:00:00,00:00:00,27,8.0000,216.00
2025-05-10,sh0006,st0005,Arran,Hodgson,16:00:00,00:00:00,23,8.0000,184.00
2025-05-10,sh0006,st0010,Desiree,Gardner,16:00:00,00:00:00,20,8.0000,160.00
2025-05-10,sh0006,st0013,Matilda,McCarty,16:00:00,00:00:00,20,8.0000,160.00
2025-05-10,sh0006,st0034,Leah,Perry,16:00:00,00:00:00,17,8.0000,136.00
2025-05-11,sh0007,st0001,Mindy,Sloan,08:00:00,16:00:00,27,8.0000,216.00
2025-05-11,sh0007,st0005,Arran,Hodgson,08:00:00,16:00:00,23,8.0000,184.00
2025-05-11,sh0007,st0009,Lily-Rose,Vaughn,08:00:00,16:00:00,20,8.0000,160.00
2025-05-11,sh0007,st0031,Daniel,Morris,08:00:00,16:00:00,30,8.0000,240.00
2025-05-11,sh0008,st0004,Faraz,Peck,16:00:00,00:00:00,27,8.0000,216.00
2025-05-11,sh0008,st0006,Seren,Lindsey,16:00:00,00:00:00,23,8.0000,184.00
2025-05-12,sh0009,st0001,Mindy,Sloan,08:00:00,16:00:00,27,8.0000,216.00
2025-05-12,sh0009,st0008,Zachery,Robins,08:00:00,16:00:00,23,8.0000,184.00
2025-05-12,sh0009,st0009,Lily-Rose,Vaughn,08:00:00,16:00:00,20,8.0000,160.00
2025-05-12,sh0009,st0010,Desiree,Gardner,08:00:00,16:00:00,20,8.0000,160.00
2025-05-12,sh0009,st0014,Areeb,Vasquez,08:00:00,16:00:00,17,8.0000,136.00
2025-05-12,sh0009,st0015,Amiyah,Lambert,08:00:00,16:00:00,17,8.0000,136.00
2025-05-12,sh0009,st0023,Noah,Hayes,08:00:00,16:00:00,17,8.0000,136.00
2025-05-12,sh0009,st0024,Sophia,Bennett,08:00:00,16:00:00,17,8.0000,136.00
2025-05-12,sh0009,st0025,Ryan,Foster,08:00:00,16:00:00,18,8.0000,144.00
2025-05-12,sh0009,st0026,Zoe,Simmons,08:00:00,16:00:00,18,8.0000,144.00
2025-05-12,sh0009,st0028,Maya,Griffin,08:00:00,16:00:00,18,8.0000,144.00
2025-05-12,sh0009,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-12,sh0010,st0002,Luqman,Cantu,16:00:00,00:00:00,27,8.0000,216.00
2025-05-12,sh0010,st0005,Arran,Hodgson,16:00:00,00:00:00,23,8.0000,184.00
2025-05-12,sh0010,st0012,Jonathan,Bradford,16:00:00,00:00:00,20,8.0000,160.00
2025-05-12,sh0010,st0013,Matilda,McCarty,16:00:00,00:00:00,20,8.0000,160.00
2025-05-12,sh0010,st0016,Amrit,Greaves,16:00:00,00:00:00,17,8.0000,136.00
2025-05-12,sh0010,st0017,Nadia,Khan,16:00:00,00:00:00,17,8.0000,136.00
2025-05-12,sh0010,st0019,Ethan,Cole,16:00:00,00:00:00,17,8.0000,136.00
2025-05-12,sh0010,st0022,Ava,Brooks,16:00:00,00:00:00,17,8.0000,136.00
2025-05-12,sh0010,st0027,Lucas,Price,16:00:00,00:00:00,18,8.0000,144.00
2025-05-12,sh0010,st0029,Jayden,Cruz,16:00:00,00:00:00,18,8.0000,144.00
2025-05-12,sh0010,st0030,Hannah,Ward,16:00:00,00:00:00,18,8.0000,144.00
2025-05-13,sh0011,st0001,Mindy,Sloan,08:00:00,16:00:00,27,8.0000,216.00
2025-05-13,sh0011,st0008,Zachery,Robins,08:00:00,16:00:00,23,8.0000,184.00
2025-05-13,sh0011,st0012,Jonathan,Bradford,08:00:00,16:00:00,20,8.0000,160.00
2025-05-13,sh0011,st0013,Matilda,McCarty,08:00:00,16:00:00,20,8.0000,160.00
2025-05-13,sh0011,st0014,Areeb,Vasquez,08:00:00,16:00:00,17,8.0000,136.00
2025-05-13,sh0011,st0016,Amrit,Greaves,08:00:00,16:00:00,17,8.0000,136.00
2025-05-13,sh0011,st0021,Liam,Turner,08:00:00,16:00:00,17,8.0000,136.00
2025-05-13,sh0011,st0023,Noah,Hayes,08:00:00,16:00:00,17,8.0000,136.00
2025-05-13,sh0011,st0027,Lucas,Price,08:00:00,16:00:00,18,8.0000,144.00
2025-05-13,sh0011,st0028,Maya,Griffin,08:00:00,16:00:00,18,8.0000,144.00
2025-05-13,sh0011,st0029,Jayden,Cruz,08:00:00,16:00:00,18,8.0000,144.00
2025-05-13,sh0011,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-13,sh0012,st0004,Faraz,Peck,16:00:00,00:00:00,27,8.0000,216.00
2025-05-13,sh0012,st0006,Seren,Lindsey,16:00:00,00:00:00,23,8.0000,184.00
2025-05-13,sh0012,st0009,Lily-Rose,Vaughn,16:00:00,00:00:00,20,8.0000,160.00
2025-05-13,sh0012,st0010,Desiree,Gardner,16:00:00,00:00:00,20,8.0000,160.00
2025-05-13,sh0012,st0015,Amiyah,Lambert,16:00:00,00:00:00,17,8.0000,136.00
2025-05-13,sh0012,st0017,Nadia,Khan,16:00:00,00:00:00,17,8.0000,136.00
2025-05-13,sh0012,st0020,Olivia,Reed,16:00:00,00:00:00,17,8.0000,136.00
2025-05-13,sh0012,st0022,Ava,Brooks,16:00:00,00:00:00,17,8.0000,136.00
2025-05-13,sh0012,st0025,Ryan,Foster,16:00:00,00:00:00,18,8.0000,144.00
2025-05-13,sh0012,st0026,Zoe,Simmons,16:00:00,00:00:00,18,8.0000,144.00
2025-05-13,sh0012,st0030,Hannah,Ward,16:00:00,00:00:00,18,8.0000,144.00
2025-05-13,sh0012,st0033,Isaac,Stone,16:00:00,00:00:00,17,8.0000,136.00
2025-05-14,sh0013,st0002,Luqman,Cantu,08:00:00,16:00:00,27,8.0000,216.00
2025-05-14,sh0013,st0008,Zachery,Robins,08:00:00,16:00:00,23,8.0000,184.00
2025-05-14,sh0013,st0010,Desiree,Gardner,08:00:00,16:00:00,20,8.0000,160.00
2025-05-14,sh0013,st0011,Ivan,English,08:00:00,16:00:00,20,8.0000,160.00
2025-05-14,sh0013,st0015,Amiyah,Lambert,08:00:00,16:00:00,17,8.0000,136.00
2025-05-14,sh0013,st0016,Amrit,Greaves,08:00:00,16:00:00,17,8.0000,136.00
2025-05-14,sh0013,st0019,Ethan,Cole,08:00:00,16:00:00,17,8.0000,136.00
2025-05-14,sh0013,st0020,Olivia,Reed,08:00:00,16:00:00,17,8.0000,136.00
2025-05-14,sh0013,st0025,Ryan,Foster,08:00:00,16:00:00,18,8.0000,144.00
2025-05-14,sh0013,st0029,Jayden,Cruz,08:00:00,16:00:00,18,8.0000,144.00
2025-05-14,sh0013,st0030,Hannah,Ward,08:00:00,16:00:00,18,8.0000,144.00
2025-05-14,sh0013,st0032,Chloe,Kelly,08:00:00,16:00:00,30,8.0000,240.00
2025-05-14,sh0014,st0001,Mindy,Sloan,16:00:00,00:00:00,27,8.0000,216.00
2025-05-14,sh0014,st0005,Arran,Hodgson,16:00:00,00:00:00,23,8.0000,184.00
2025-05-14,sh0014,st0009,Lily-Rose,Vaughn,16:00:00,00:00:00,20,8.0000,160.00
2025-05-14,sh0014,st0012,Jonathan,Bradford,16:00:00,00:00:00,20,8.0000,160.00
2025-05-14,sh0014,st0017,Nadia,Khan,16:00:00,00:00:00,17,8.0000,136.00
2025-05-14,sh0014,st0018,Omar,Sheikh,16:00:00,00:00:00,17,8.0000,136.00
2025-05-14,sh0014,st0023,Noah,Hayes,16:00:00,00:00:00,17,8.0000,136.00
2025-05-14,sh0014,st0024,Sophia,Bennett,16:00:00,00:00:00,17,8.0000,136.00
2025-05-14,sh0014,st0026,Zoe,Simmons,16:00:00,00:00:00,18,8.0000,144.00
2025-05-14,sh0014,st0027,Lucas,Price,16:00:00,00:00:00,18,8.0000,144.00
2025-05-14,sh0014,st0028,Maya,Griffin,16:00:00,00:00:00,18,8.0000,144.00
2025-05-15,sh0001,st0003,Sana,Black,08:00:00,16:00:00,27,8.0000,216.00
2025-05-15,sh0001,st0007,Talha,Portillo,08:00:00,16:00:00,23,8.0000,184.00
2025-05-15,sh0001,st0009,Lily-Rose,Vaughn,08:00:00,16:00:00,20,8.0000,160.00
2025-05-15,sh0001,st0013,Matilda,McCarty,08:00:00,16:00:00,20,8.0000,160.00
2025-05-15,sh0001,st0014,Areeb,Vasquez,08:00:00,16:00:00,17,8.0000,136.00
2025-05-15,sh0001,st0018,Omar,Sheikh,08:00:00,16:00:00,17,8.0000,136.00
2025-05-15,sh0001,st0019,Ethan,Cole,08:00:00,16:00:00,17,8.0000,136.00
2025-05-15,sh0001,st0020,Olivia,Reed,08:00:00,16:00:00,17,8.0000,136.00
2025-05-15,sh0001,st0031,Daniel,Morris,08:00:00,16:00:00,30,8.0000,240.00
2025-05-15,sh0002,st0001,Mindy,Sloan,16:00:00,00:00:00,27,8.0000,216.00
2025-05-15,sh0002,st0008,Zachery,Robins,16:00:00,00:00:00,23,8.0000,184.00
2025-05-15,sh0002,st0010,Desiree,Gardner,16:00:00,00:00:00,20,8.0000,160.00
2025-05-15,sh0002,st0012,Jonathan,Bradford,16:00:00,00:00:00,20,8.0000,160.00
2025-05-15,sh0002,st0021,Liam,Turner,16:00:00,00:00:00,17,8.0000,136.00
2025-05-15,sh0002,st0022,Ava,Brooks,16:00:00,00:00:00,17,8.0000,136.00
2025-05-16,sh0003,st0002,Luqman,Cantu,08:00:00,16:00:00,27,8.0000,216.00
2025-05-16,sh0003,st0008,Zachery,Robins,08:00:00,16:00:00,23,8.0000,184.00
2025-05-16,sh0003,st0011,Ivan,English,08:00:00,16:00:00,20,8.0000,160.00
2025-05-16,sh0003,st0012,Jonathan,Bradford,08:00:00,16:00:00,20,8.0000,160.00
2025-05-16,sh0003,st0018,Omar,Sheikh,08:00:00,16:00:00,17,8.0000,136.00
2025-05-16,sh0003,st0021,Liam,Turner,08:00:00,16:00:00,17,8.0000,136.00
